Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,33.810001,35.599998,33.810001,35.220001,18.623901,0
2007-05-01,35.189999,36.529999,35.189999,36.529999,19.316610,0
2007-06-01,36.619999,36.889999,35.950001,36.610001,19.358915,0
2007-07-01,36.849998,38.259998,36.279999,36.279999,19.184414,0
2007-08-01,36.400002,37.439999,34.910000,37.439999,19.797808,0
2007-09-01,37.910000,38.830002,37.049999,38.799999,20.516956,0
2007-10-01,39.150002,40.259998,38.889999,40.259998,21.288988,0
2007-11-01,39.700001,39.889999,36.290001,37.740002,19.956448,0
2007-12-01,37.340000,38.980000,37.299999,38.200001,20.199688,0
2008-01-01,37.389999,37.389999,32.480000,33.720001,17.830719,0
2008-02-01,34.810001,34.919998,32.849998,33.619999,17.777840,0
2008-03-01,33.520000,34.110001,32.270000,32.970001,17.434128,0
2008-04-01,33.889999,35.200001,32.840000,34.880001,18.444113,0
2008-05-01,35.939999,38.150002,35.509998,38.150002,20.173248,0
2008-06-01,37.599998,38.459999,35.230000,35.230000,18.629187,0
2008-07-01,35.520000,35.520000,34.000000,34.599998,18.296051,0
2008-08-01,34.830002,36.529999,34.630001,35.439999,18.740234,0
2008-09-01,35.360001,35.360001,29.530001,30.889999,16.334251,0
2008-10-01,30.430000,30.430000,22.670000,25.379999,13.420630,0
2008-11-01,25.510000,26.219999,20.490000,23.240000,12.289026,0
2008-12-01,21.450001,24.250000,21.450001,24.250000,12.823101,0
2009-01-01,25.150000,25.879999,23.610001,24.950001,13.193252,0
2009-02-01,25.090000,26.980000,23.980000,24.190001,12.791372,0
2009-03-01,23.459999,27.620001,22.700001,26.740000,14.139782,0
2009-04-01,27.120001,29.580000,27.120001,29.580000,15.641539,0
2009-05-01,29.930000,30.400000,28.379999,29.980000,15.853053,0
2009-06-01,30.780001,31.100000,29.910000,30.870001,16.323675,0
2009-07-01,30.980000,33.110001,29.620001,32.820000,17.354811,0
2009-08-01,33.209999,33.840000,32.549999,33.490002,17.709099,0
2009-09-01,32.900002,35.669998,32.880001,35.639999,18.845991,0
2009-10-01,34.810001,36.650002,34.680000,35.299999,18.666204,0
2009-11-01,35.389999,37.439999,35.250000,36.860001,19.491114,0
2009-12-01,37.459999,39.150002,37.169998,38.779999,20.506386,0
2010-01-01,39.310001,39.459999,36.639999,36.639999,19.374779,0
2010-02-01,36.990002,38.160000,36.599998,37.910000,20.046341,0
2010-03-01,38.410000,40.180000,38.410000,39.759998,21.024593,0
2010-04-01,39.900002,41.900002,39.900002,40.599998,21.468779,0
2010-05-01,40.919998,40.919998,36.669998,37.560001,19.861265,0
2010-06-01,36.990002,38.730000,35.290001,35.290001,18.660915,0
