Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,73.860001,76.720001,73.180000,75.900002,47.148685,0
2007-05-01,75.820000,78.029999,75.589996,78.029999,50.028355,0
2007-06-01,78.550003,78.550003,73.589996,74.300003,47.636906,0
2007-07-01,75.150002,77.129997,68.830002,69.220001,44.379898,0
2007-08-01,68.629997,71.669998,63.450001,66.620003,42.712933,0
2007-09-01,67.879997,71.470001,65.080002,71.470001,45.822464,0
2007-10-01,73.019997,76.250000,71.839996,76.250000,48.887135,0
2007-11-01,73.559998,73.559998,67.220001,72.440002,46.444382,0
2007-12-01,71.919998,74.839996,65.040001,67.300003,43.148907,0
2008-01-01,65.730003,65.730003,56.799999,62.709999,42.789749,0
2008-02-01,64.430000,64.430000,59.410000,59.560001,40.640377,0
2008-03-01,58.570000,60.279999,53.560001,58.099998,39.644154,0
2008-04-01,60.730000,61.139999,54.849998,57.680000,39.357567,0
2008-05-01,58.810001,59.650002,57.040001,58.849998,42.099277,0
2008-06-01,58.049999,58.410000,49.610001,49.610001,35.489304,0
2008-07-01,49.470001,51.299999,43.500000,50.689999,36.261890,0
2008-08-01,51.040001,52.639999,49.669998,51.270000,36.676807,0
2008-09-01,51.299999,51.529999,42.840000,46.259998,33.092823,0
2008-10-01,46.820000,46.820000,29.139999,35.020000,25.052111,0
2008-11-01,34.650002,36.689999,22.389999,30.309999,21.682737,0
2008-12-01,26.209999,31.740000,26.209999,31.740000,22.705709,0
2009-01-01,32.590000,33.570000,25.780001,28.860001,21.162683,0
2009-02-01,29.320000,32.570000,26.290001,26.680000,19.564119,0
2009-03-01,25.110001,29.639999,23.180000,28.190001,20.671389,0
2009-04-01,28.629999,33.820000,28.629999,33.340000,24.447813,0
2009-05-01,33.849998,39.599998,33.849998,39.599998,29.116116,0
2009-06-01,40.610001,41.990002,38.009998,40.200001,29.557278,0
2009-07-01,40.299999,43.770000,36.669998,43.770000,32.182137,0
2009-08-01,44.799999,47.619999,44.400002,47.459999,34.895218,0
2009-09-01,45.540001,51.130001,45.439999,49.599998,36.468670,0
2009-10-01,48.060001,52.389999,47.130001,47.130001,34.652592,0
2009-11-01,47.029999,49.540001,46.740002,47.070000,34.608482,0
2009-12-01,47.509998,47.990002,46.279999,47.450001,34.887875,0
2010-01-01,48.599998,50.160000,46.130001,46.130001,34.033783,0
2010-02-01,47.049999,47.570000,44.450001,47.299999,34.896980,0
2010-03-01,47.509998,52.340000,47.509998,52.110001,38.445702,0
2010-04-01,52.650002,55.680000,52.650002,53.549999,39.508102,0
2010-05-01,54.250000,54.250000,46.110001,47.680000,35.210320,0
2010-06-01,46.480000,47.619999,42.689999,42.689999,31.525345,0
2010-07-01,42.419998,47.560001,42.209999,46.650002,34.449696,0
2010-08-01,47.700001,47.790001,42.880001,43.090000,31.820734,0
2010-09-01,44.639999,48.000000,44.639999,46.919998,34.649082,0
2010-10-01,47.360001,49.430000,46.910000,48.040001,35.476173,0
2010-11-01,47.770000,50.950001,46.889999,46.900002,34.634315,0
2010-12-01,48.070000,52.700001,48.070000,52.450001,38.732838,0
2011-01-01,53.599998,54.970001,52.700001,53.009998,39.344139,0
2011-02-01,53.980000,55.950001,53.320000,54.110001,40.160557,0
2011-03-01,53.139999,54.290001,50.310001,52.880001,39.247650,0
2011-04-01,53.549999,54.090000,51.910000,53.419998,39.648438,0
2011-05-01,53.200001,53.200001,49.759998,51.119999,37.941368,0
2011-06-01,49.450001,49.599998,46.950001,48.750000,36.182350,0
2011-07-01,49.730000,49.810001,46.360001,47.450001,35.217491,0
2011-08-01,47.380001,47.380001,38.500000,42.200001,31.320929,0
2011-09-01,41.590000,41.590000,36.799999,37.320000,27.698980,0
2011-10-01,35.090000,45.959999,35.090000,43.369999,32.189304,0
2011-11-01,40.980000,43.830002,36.549999,40.930000,30.378338,0
2011-12-01,40.459999,42.560001,37.580002,39.959999,29.658398,0
2012-01-01,41.480000,45.400002,41.330002,44.889999,33.755096,0
2012-02-01,46.009998,47.680000,46.009998,47.270000,35.544739,0
2012-03-01,47.820000,49.849998,45.759998,48.730000,36.642590,0
2012-04-01,49.060001,49.060001,45.060001,45.810001,34.446892,0
2012-05-01,45.840000,45.840000,41.040001,41.939999,31.536842,0
2012-06-01,40.919998,44.130001,40.610001,44.130001,33.183617,0
2012-07-01,44.590000,44.810001,42.730000,44.180000,33.221214,0
2012-08-01,43.880001,46.230000,43.430000,45.939999,34.544640,0
2012-09-01,46.130001,49.709999,46.080002,48.209999,36.251572,0
2012-10-01,48.419998,50.119999,48.400002,49.169998,36.973454,0
2012-11-01,49.689999,49.689999,46.750000,49.040001,36.875694,0
2012-12-01,48.720001,51.380001,48.669998,50.150002,37.710361,0
2013-01-01,51.380001,55.220001,51.380001,55.220001,42.447208,0
2013-02-01,55.700001,57.090000,54.919998,55.990002,43.039101,0
2013-03-01,55.799999,58.509998,55.799999,56.150002,43.162090,0
2013-04-01,55.619999,58.849998,54.820000,58.849998,45.237556,0
2013-05-01,58.230000,63.830002,58.230000,62.720001,48.212406,0
2013-06-01,62.419998,63.049999,58.630001,60.490002,46.498219,0
2013-07-01,60.820000,64.959999,60.500000,64.389999,49.496117,0
2013-08-01,65.680000,65.730003,61.669998,61.730000,47.451397,0
2013-09-01,62.369999,66.070000,62.369999,64.330002,49.449997,0
2013-10-01,64.889999,68.849998,63.020000,67.989998,52.263405,0
2013-11-01,68.309998,71.610001,67.260002,71.599998,55.038391,0
2013-12-01,71.660004,74.250000,70.389999,74.250000,57.075428,0
2014-01-01,73.669998,75.129997,70.470001,70.519997,54.511581,0
2014-02-01,68.040001,72.360001,68.040001,71.989998,55.647900,0
2014-03-01,71.050003,73.309998,70.830002,72.519997,56.057579,0
2014-04-01,73.029999,73.360001,67.070000,70.160004,54.233322,0
2014-05-01,70.389999,70.459999,68.169998,70.269997,54.479416,0
2014-06-01,70.400002,73.220001,70.400002,73.059998,56.642479,0
2014-07-01,73.430000,74.099998,71.820000,72.300003,56.053253,0
2014-08-01,71.529999,75.639999,71.080002,75.489998,58.526413,0
2014-09-01,75.650002,76.730003,74.139999,74.230003,57.549564,0
2014-10-01,74.230003,75.150002,68.540001,75.150002,58.262821,0
2014-11-01,74.879997,76.570000,74.879997,76.430000,59.255192,0
2014-12-01,75.690002,78.459999,73.519997,75.550003,58.572933,0
2015-01-01,75.410004,75.410004,69.239998,69.519997,55.630192,0
2015-02-01,70.690002,75.580002,70.690002,74.779999,59.839268,0
2015-03-01,75.510002,76.300003,73.570000,74.559998,59.663223,0
2015-04-01,74.730003,75.709999,74.180000,74.900002,59.935287,0
2015-05-01,75.349998,76.589996,74.980003,75.820000,61.203964,0
2015-06-01,75.860001,78.430000,75.480003,75.919998,61.284683,0
2015-07-01,76.410004,77.629997,73.320000,75.610001,61.034443,0
2015-08-01,75.660004,76.559998,65.639999,68.739998,55.488796,0
2015-09-01,66.269997,68.510002,63.360001,64.489998,52.058083,0
2015-10-01,64.510002,69.860001,64.360001,69.050003,55.739044,0
2015-11-01,70.440002,72.540001,69.190002,71.860001,58.007347,0
2015-12-01,72.489998,72.489998,62.459999,64.099998,51.743267,0
2016-01-01,62.939999,62.939999,53.759998,55.689999,47.356277,0
2016-02-01,55.139999,55.139999,50.270000,54.650002,46.471912,0
2016-03-01,56.389999,59.959999,56.389999,59.360001,50.477085,0
2016-04-01,59.939999,62.270000,56.570000,59.840000,50.885258,0
2016-05-01,60.450001,61.130001,57.349998,61.130001,51.982216,0
2016-06-01,61.090000,61.090000,51.880001,55.080002,46.837563,0
2016-07-01,54.689999,59.000000,53.450001,58.779999,49.983875,0
2016-08-01,58.700001,61.840000,57.799999,61.709999,52.475414,0
2016-09-01,61.320000,62.169998,60.049999,60.980000,51.854660,0
2016-10-01,60.759998,61.740002,59.410000,59.410000,50.519596,0
2016-11-01,59.110001,67.529999,58.540001,67.510002,57.407482,0
2016-12-01,68.559998,70.970001,67.559998,70.970001,60.349716,0
2017-01-01,68.320000,69.680000,67.790001,68.779999,59.202492,0
2017-02-01,69.040001,72.300003,68.500000,71.129997,61.225262,0
2017-03-01,72.809998,72.809998,68.620003,70.279999,60.493626,0
2017-04-01,69.800003,70.150002,67.230003,69.290001,59.641483,0
2017-05-01,69.330002,70.190002,68.040001,69.790001,61.164070,0
2017-06-01,70.989998,74.440002,70.699997,74.190002,65.020233,0
2017-07-01,74.910004,76.980003,74.660004,76.339996,66.904495,0
2017-08-01,76.699997,76.699997,73.690002,74.970001,65.703835,0
2017-09-01,75.250000,78.980003,73.440002,78.980003,69.218201,0
2017-10-01,79.459999,81.110001,79.459999,79.870003,69.998207,0
2017-11-01,79.559998,84.230003,79.089996,84.230003,73.819313,0
2017-12-01,84.629997,86.540001,81.459999,81.760002,71.654602,0
2018-01-01,81.559998,88.470001,81.559998,85.889999,79.429901,0
2018-02-01,87.050003,87.050003,79.430000,84.470001,78.116699,0
2018-03-01,83.230003,88.720001,80.849998,83.250000,76.988457,0
2018-04-01,81.150002,83.610001,77.410004,78.550003,72.641968,0
2018-05-01,78.389999,81.849998,77.550003,79.419998,77.070045,0
2018-06-01,80.470001,82.290001,76.680000,76.680000,74.411118,0
2018-07-01,77.190002,80.080002,76.360001,77.129997,74.847801,0
2018-08-01,76.339996,77.779999,75.449997,77.459999,75.168037,0
2018-09-01,77.779999,77.779999,74.120003,74.120003,71.926872,0
2018-10-01,74.620003,75.599998,67.160004,70.300003,68.219902,0
2018-11-01,70.650002,73.190002,69.809998,72.150002,70.015160,0
2018-12-01,72.650002,72.650002,60.020000,64.139999,62.242165,0
2019-01-01,64.320000,69.849998,62.950001,69.519997,69.519997,0
2019-02-01,70.099998,71.750000,69.220001,71.709999,71.709999,0
2019-03-01,72.449997,72.449997,68.739998,70.800003,70.800003,0
