Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,90.540001,91.779999,89.129997,90.919998,63.075184,0
2013-03-01,91.050003,93.980003,91.050003,93.980003,65.198051,0
2013-04-01,93.199997,94.510002,91.260002,94.320000,65.433922,0
2013-05-01,93.150002,99.269997,93.150002,97.320000,67.515152,0
2013-06-01,97.760002,98.430000,93.980003,95.070000,65.954231,0
2013-07-01,96.050003,101.809998,95.570000,101.760002,71.026329,0
2013-08-01,103.540001,103.540001,98.300003,98.300003,68.611313,0
2013-09-01,98.699997,103.970001,98.699997,102.790001,71.745239,0
2013-10-01,103.650002,108.849998,101.269997,107.830002,75.263062,0
2013-11-01,107.989998,110.639999,106.790001,110.449997,77.091759,0
2013-12-01,109.779999,112.779999,108.129997,111.089996,77.538467,0
2014-01-01,109.949997,111.510002,106.180000,106.559998,75.778923,0
2014-02-01,103.760002,111.550003,103.760002,111.550003,79.327499,0
2014-03-01,110.510002,112.650002,109.820000,112.510002,80.010185,0
2014-04-01,113.419998,113.860001,109.120003,111.900002,79.576393,0
2014-05-01,111.830002,113.419998,111.010002,113.330002,80.593330,0
2014-06-01,113.349998,116.059998,113.269997,114.940002,81.738266,0
2014-07-01,115.820000,116.169998,111.120003,111.120003,79.571823,0
2014-08-01,110.699997,115.449997,110.190002,115.360001,82.608032,0
2014-09-01,115.519997,115.639999,112.099998,112.180000,80.330856,0
2014-10-01,110.769997,116.040001,106.820000,116.040001,83.094971,0
2014-11-01,115.830002,119.169998,115.730003,118.309998,84.720482,0
2014-12-01,117.019997,121.010002,114.349998,116.199997,83.209541,0
2015-01-01,115.720001,115.930000,112.019997,112.019997,82.337845,0
2015-02-01,113.489998,118.430000,113.489998,117.900002,86.659813,0
2015-03-01,118.970001,118.970001,114.959999,117.150002,86.108551,0
2015-04-01,116.379997,118.320000,115.230003,115.230003,84.697296,0
2015-05-01,116.190002,118.849998,115.279999,117.050003,86.035042,0
2015-06-01,117.059998,118.779999,114.489998,114.720001,84.322418,0
2015-07-01,115.370003,115.910004,112.279999,115.550003,85.550583,0
2015-08-01,115.010002,116.110001,104.519997,109.519997,81.086105,0
2015-09-01,105.739998,109.820000,103.430000,105.330002,77.983932,0
2015-10-01,105.169998,113.660004,105.169998,113.660004,84.151268,0
2015-11-01,114.989998,115.449997,111.709999,115.010002,85.150780,0
2015-12-01,115.680000,115.680000,104.449997,104.449997,77.332397,0
2016-01-01,102.980003,103.129997,96.029999,101.639999,80.507240,0
2016-02-01,101.339996,105.099998,98.739998,104.209999,82.542892,0
2016-03-01,106.449997,112.180000,106.449997,111.750000,88.515190,0
2016-04-01,112.379997,114.809998,110.370003,113.800003,90.138962,0
2016-05-01,114.419998,115.449997,111.639999,115.220001,91.263725,0
2016-06-01,115.370003,117.169998,110.839996,115.160004,91.216202,0
2016-07-01,115.320000,118.260002,114.430000,118.029999,94.159767,0
2016-08-01,117.750000,118.500000,116.379997,117.669998,93.872574,0
2016-09-01,117.599998,118.370003,114.230003,116.699997,93.098732,0
2016-10-01,116.309998,116.580002,113.019997,113.019997,90.162979,0
2016-11-01,112.190002,118.930000,111.470001,117.919998,94.072014,0
2016-12-01,118.209999,121.940002,113.830002,121.839996,97.199242,0
2017-01-01,114.620003,116.570000,114.620003,115.800003,97.072868,0
2017-02-01,115.580002,119.839996,115.279999,119.000000,99.755371,0
2017-03-01,121.019997,121.059998,118.669998,119.690002,100.333786,0
2017-04-01,119.089996,121.389999,117.000000,120.900002,101.348106,0
2017-05-01,120.930000,121.720001,119.169998,121.430000,101.792389,0
2017-06-01,122.589996,124.410004,121.690002,122.019997,102.286964,0
2017-07-01,122.639999,123.209999,121.019997,122.339996,103.231407,0
2017-08-01,122.290001,122.330002,118.940002,120.169998,101.400345,0
2017-09-01,120.330002,123.989998,119.519997,123.989998,104.623688,0
2017-10-01,124.860001,126.980003,124.629997,126.080002,106.387245,0
2017-11-01,125.930000,131.259995,125.000000,131.259995,110.758163,0
2017-12-01,130.500000,132.149994,121.120003,121.120003,102.201965,0
2018-01-01,122.120003,128.220001,122.120003,124.769997,114.551193,0
2018-02-01,124.599998,124.599998,114.410004,118.379997,108.684540,0
2018-03-01,116.510002,121.570000,113.370003,116.190002,106.673912,0
2018-04-01,113.680000,118.470001,113.680000,116.209999,106.692268,0
2018-05-01,116.410004,120.500000,114.940002,118.250000,108.565193,0
2018-06-01,119.360001,121.919998,117.540001,117.739998,108.096954,0
2018-07-01,117.940002,125.059998,117.610001,124.959999,115.362076,0
2018-08-01,124.540001,129.389999,124.540001,128.960007,119.054848,0
2018-09-01,128.839996,131.889999,128.839996,130.580002,120.550415,0
2018-10-01,130.740005,130.740005,118.879997,121.470001,112.140137,0
2018-11-01,122.690002,127.120003,122.360001,127.120003,117.356171,0
2018-12-01,127.699997,127.699997,105.279999,106.449997,98.273788,0
2019-01-01,105.709999,113.820000,103.370003,113.820000,113.820000,0
2019-02-01,114.070000,119.540001,114.070000,119.190002,119.190002,0
2019-03-01,120.029999,120.089996,117.470001,120.089996,120.089996,0
