Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,35.570000,37.360001,35.570000,36.599998,14.909530,0
2007-05-01,36.560001,38.400002,36.560001,38.400002,15.642793,0
2007-06-01,38.669998,38.939999,37.709999,38.509998,15.687599,0
2007-07-01,38.810001,39.660000,36.889999,36.990002,15.068406,0
2007-08-01,37.020000,37.509998,35.139999,36.900002,15.031745,0
2007-09-01,37.380001,37.970001,36.130001,37.950001,15.459474,0
2007-10-01,38.410000,39.900002,37.380001,38.520000,15.691674,0
2007-11-01,37.750000,37.950001,32.849998,34.570000,14.082582,0
2007-12-01,34.419998,35.220001,33.160000,33.160000,14.097777,0
2008-01-01,32.720001,32.720001,28.840000,30.870001,13.150529,0
2008-02-01,31.660000,31.660000,29.990000,29.990000,12.775650,0
2008-03-01,30.020000,30.150000,28.230000,29.549999,12.588213,0
2008-04-01,30.650000,31.889999,29.950001,31.700001,13.504105,0
2008-05-01,32.310001,33.520000,31.959999,32.849998,13.994001,0
2008-06-01,32.740002,34.000000,30.430000,30.430000,12.963088,0
2008-07-01,30.330000,30.330000,28.530001,29.360001,12.507272,0
2008-08-01,28.690001,29.889999,28.570000,29.110001,12.400774,0
2008-09-01,28.830000,28.830000,23.799999,25.100000,10.692525,0
2008-10-01,24.770000,24.770000,15.350000,17.440001,7.429389,0
2008-11-01,17.500000,18.370001,12.570000,14.700000,6.262156,0
2008-12-01,13.370000,16.030001,13.370000,15.690000,6.951057,0
2009-01-01,16.459999,16.920000,14.820000,15.340000,6.809574,0
2009-02-01,15.270000,16.299999,13.830000,14.150000,6.281322,0
2009-03-01,13.370000,16.389999,12.700000,15.360000,6.818452,0
2009-04-01,15.840000,18.389999,15.840000,18.389999,8.163500,0
2009-05-01,18.540001,19.790001,18.500000,19.200001,8.523065,0
2009-06-01,19.930000,20.280001,18.760000,19.450001,8.634042,0
2009-07-01,19.420000,20.400000,18.420000,20.260000,8.993609,0
2009-08-01,20.700001,21.709999,20.540001,21.480000,9.535178,0
2009-09-01,21.000000,23.299999,20.940001,22.990000,10.205482,0
2009-10-01,22.549999,23.700001,22.010000,22.010000,9.770452,0
2009-11-01,22.059999,23.670000,22.059999,23.110001,10.258751,0
2009-12-01,23.320000,24.450001,23.100000,24.090000,10.693783,0
2010-01-01,24.620001,24.879999,23.100000,23.100000,10.258635,0
2010-02-01,23.549999,24.250000,22.940001,24.230000,10.760464,0
2010-03-01,24.469999,25.750000,24.469999,25.750000,11.435493,0
2010-04-01,26.160000,27.580000,26.160000,26.959999,11.972851,0
2010-05-01,27.240000,27.240000,24.510000,25.280001,11.226768,0
2010-06-01,24.980000,26.350000,23.700001,23.700001,10.525094,0
2010-07-01,23.650000,25.340000,23.469999,24.760000,10.995836,0
2010-08-01,25.250000,25.370001,23.600000,23.629999,10.494007,0
2010-09-01,24.350000,25.799999,24.350000,25.690001,11.408846,0
2010-10-01,25.900000,26.820000,25.670000,26.770000,11.888472,0
2010-11-01,26.760000,27.730000,26.709999,26.709999,11.861823,0
2010-12-01,27.170000,28.490000,27.170000,28.260000,12.550177,0
2011-01-01,28.590000,29.070000,28.370001,28.719999,12.817823,0
2011-02-01,29.260000,31.129999,29.260000,31.129999,13.893412,0
2011-03-01,30.520000,30.910000,29.410000,30.730000,13.714892,0
2011-04-01,30.900000,31.309999,30.150000,31.309999,13.973747,0
2011-05-01,31.299999,31.490000,30.650000,31.490000,14.054085,0
2011-06-01,30.850000,31.139999,29.700001,31.139999,13.897876,0
2011-07-01,31.600000,31.740000,30.139999,30.139999,13.451574,0
2011-08-01,29.950001,29.950001,25.620001,28.110001,12.545579,0
2011-09-01,27.879999,27.879999,24.799999,24.840000,11.086169,0
2011-10-01,23.820000,29.209999,23.820000,28.080000,12.532191,0
2011-11-01,27.030001,28.020000,24.530001,26.740000,11.934143,0
2011-12-01,26.650000,27.120001,25.700001,26.650000,12.198610,0
2012-01-01,27.139999,28.219999,27.070000,28.059999,12.906095,0
2012-02-01,28.459999,29.820000,28.459999,29.580000,13.605215,0
2012-03-01,29.730000,30.580000,28.959999,30.090000,13.839787,0
2012-04-01,30.299999,30.299999,28.680000,29.570000,13.600616,0
