Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,null,null,null,null,null,null
2007-04-01,66.059998,69.629997,66.059998,68.559998,41.713154,0
2007-05-01,68.820000,73.739998,68.820000,73.430000,44.676151,0
2007-06-01,74.430000,77.089996,72.739998,75.690002,46.051178,0
2007-07-01,77.040001,80.680000,74.320000,75.089996,45.686138,0
2007-08-01,74.769997,75.150002,69.129997,74.589996,45.381924,0
2007-09-01,76.129997,81.459999,75.529999,81.260002,49.440079,0
2007-10-01,82.339996,85.889999,80.519997,85.730003,52.159706,0
2007-11-01,83.639999,86.529999,79.919998,81.959999,49.865971,0
2007-12-01,82.139999,85.510002,78.000000,82.389999,50.127583,0
2008-01-01,83.209999,83.800003,69.949997,73.930000,47.426258,0
2008-02-01,75.230003,82.709999,71.720001,80.180000,51.435642,0
2008-03-01,80.550003,81.239998,74.110001,75.809998,48.632275,0
2008-04-01,76.870003,87.160004,76.870003,85.099998,55.912449,0
2008-05-01,84.059998,95.169998,84.059998,91.699997,60.248783,0
2008-06-01,91.650002,92.660004,88.540001,91.769997,60.294788,0
2008-07-01,91.430000,91.430000,77.050003,78.459999,51.549828,0
2008-08-01,77.680000,78.470001,72.860001,76.910004,50.531456,0
2008-09-01,72.699997,72.699997,60.529999,63.810001,41.924484,0
2008-10-01,62.320000,62.320000,39.150002,49.840000,32.745911,0
2008-11-01,48.660000,52.680000,36.610001,47.360001,31.116499,0
2008-12-01,41.880001,45.910000,40.209999,44.130001,28.994314,0
2009-01-01,46.380001,48.470001,39.990002,42.619999,29.211815,0
2009-02-01,42.130001,46.349998,37.990002,39.240002,26.895164,0
2009-03-01,36.160000,45.860001,36.160000,41.830002,28.670353,0
2009-04-01,42.830002,46.959999,42.830002,46.189999,31.681772,0
2009-05-01,47.759998,54.320000,47.759998,54.320000,37.258148,0
2009-06-01,56.470001,56.630001,48.730000,50.590000,34.699741,0
2009-07-01,50.790001,54.200001,46.520000,53.310001,36.565392,0
2009-08-01,55.169998,55.430000,51.529999,53.299999,36.558521,0
2009-09-01,52.439999,59.529999,52.400002,57.680000,39.562778,0
2009-10-01,55.910000,63.340000,55.439999,57.849998,39.679382,0
2009-11-01,58.110001,62.049999,58.110001,59.830002,41.037472,0
2009-12-01,61.009998,61.750000,57.770000,60.099998,41.222656,0
2010-01-01,62.009998,63.410000,57.180000,57.180000,39.815178,0
2010-02-01,58.869999,59.500000,55.650002,58.040001,40.414001,0
2010-03-01,58.730000,61.360001,57.750000,59.369999,41.340107,0
2010-04-01,60.700001,63.340000,60.700001,61.139999,42.861485,0
2010-05-01,61.459999,61.459999,52.410000,54.169998,37.975239,0
2010-06-01,51.930000,56.709999,51.160000,51.160000,35.865120,0
2010-07-01,51.200001,56.480000,51.200001,55.630001,38.998764,0
2010-08-01,57.520000,57.799999,51.810001,52.250000,36.629246,0
2010-09-01,54.240002,57.529999,54.240002,57.529999,40.330730,0
2010-10-01,58.599998,60.869999,57.950001,59.779999,41.908077,0
2010-11-01,60.070000,64.070000,60.070000,61.500000,43.113865,0
2010-12-01,63.200001,65.639999,62.639999,64.889999,45.490376,0
2011-01-01,65.440002,69.199997,64.449997,69.199997,50.631748,0
2011-02-01,70.510002,73.279999,69.099998,73.279999,53.616978,0
2011-03-01,72.059998,74.349998,69.260002,74.260002,54.334023,0
2011-04-01,74.839996,75.419998,70.879997,75.419998,55.578888,0
2011-05-01,74.690002,74.690002,68.470001,72.389999,53.346001,0
2011-06-01,70.589996,70.860001,66.830002,70.860001,52.218498,0
2011-07-01,71.440002,74.129997,69.589996,71.690002,52.830154,0
2011-08-01,71.470001,71.470001,58.490002,64.260002,47.354805,0
2011-09-01,63.680000,63.680000,54.599998,54.599998,40.236103,0
2011-10-01,52.480000,67.809998,52.480000,64.779999,47.737999,0
2011-11-01,62.709999,67.489998,58.770000,65.449997,48.231735,0
2011-12-01,65.029999,65.680000,56.509998,59.970001,44.193401,0
2012-01-01,61.939999,63.830002,60.400002,62.599998,48.716702,0
2012-02-01,62.970001,66.919998,62.970001,65.830002,51.230354,0
2012-03-01,66.519997,66.519997,61.090000,61.560001,47.907349,0
2012-04-01,62.200001,62.200001,58.240002,60.669998,48.018761,0
2012-05-01,61.290001,61.290001,53.250000,53.250000,42.146023,0
2012-06-01,51.959999,56.310001,51.959999,56.310001,44.567932,0
2012-07-01,56.419998,58.660000,55.009998,57.820000,45.763054,0
2012-08-01,58.040001,60.700001,56.880001,59.470001,47.068981,0
2012-09-01,59.040001,64.239998,58.709999,61.230000,48.461983,0
2012-10-01,61.650002,63.110001,60.130001,60.549999,47.923782,0
2012-11-01,61.060001,61.160000,57.680000,59.520000,47.108562,0
2012-12-01,59.290001,61.419998,58.200001,59.220001,46.871120,0
2013-01-01,60.189999,63.349998,60.139999,62.660000,50.678436,0
2013-02-01,63.169998,63.169998,60.230000,61.480000,49.724079,0
2013-03-01,61.310001,63.529999,61.060001,62.450001,50.508602,0
2013-04-01,62.150002,62.570000,58.669998,62.290001,50.498619,0
2013-05-01,61.419998,65.300003,61.419998,63.259998,51.285007,0
2013-06-01,63.830002,63.830002,60.200001,61.000000,49.452812,0
2013-07-01,61.360001,65.129997,61.320000,64.279999,52.111919,0
2013-08-01,65.099998,65.099998,62.939999,64.050003,51.925457,0
2013-09-01,64.540001,67.309998,64.540001,66.000000,53.506321,0
2013-10-01,66.349998,69.680000,65.290001,68.959999,55.905998,0
